iata_code,name,type,municipality,iso_country,latitude_deg,longitude_deg,route_count,inbound_route_count,type_score,major_score
SPT,Sipitang Airport,small_airport,Sipitang,MY,5.083333015441895,115.5500030517578,0,0,0.25,0.25
BLG,Belaga Airport,small_airport,Belaga,MY,2.652143,113.767043,0,0,0.25,0.25
LSM,Long Semado Airport,small_airport,Long Semado,MY,4.21700000763,115.599998474,0,0,0.25,0.25
BSE,Sematan Airport,small_airport,Sematan,MY,1.812678,109.765391,0,0,0.25,0.25
KPI,Kapit Airport,small_airport,Kapit,MY,2.01052374505,112.931468248,0,0,0.25,0.25
LSU,Long Sukang Airport,small_airport,Long Sukang,MY,4.55222,115.494003,0,0,0.25,0.25
SMM,Semporna Airport,small_airport,Semporna,MY,4.454596,118.595023,0,0,0.25,0.25
TEL,Telupid Airport,small_airport,Telupid,MY,5.62861,117.125999,0,0,0.25,0.25
KGU,Keningau Airport,small_airport,Keningau,MY,5.355487,116.164884,0,0,0.25,0.25
SXS,Sahabat [Sahabat 16] Airport,small_airport,Sahabat,MY,5.087779998779297,119.09400177001952,0,0,0.25,0.25
TMG,Tomanggong Airport,small_airport,Tomanggong,MY,5.40257,118.65763,0,0,0.25,0.25
GSA,Long Pasia Airport,small_airport,Long Miau,MY,4.409756,115.724473,0,0,0.25,0.25
SPE,Sepulot Airport,small_airport,Sepulot,MY,4.732999801635742,116.46700286865234,0,0,0.25,0.25
PAY,Pamol Airport,small_airport,Pamol,MY,5.996571,117.404795,0,0,0.25,0.25
RNU,Ranau Airport,small_airport,Ranau,MY,5.957793,116.680191,0,0,0.25,0.25
SXT,Sungai Tiang Airport,small_airport,Taman Negara,MY,4.330277919769287,102.3949966430664,0,0,0.25,0.25
MEP,Mersing Airport,small_airport,Mersing,MY,2.389148,103.874183,0,0,0.25,0.25
SWY,Sitiawan Airport,small_airport,Sitiawan,MY,4.2222,100.6993,0,0,0.25,0.25
TPG,Taiping (Tekah) Airport,small_airport,Taiping,MY,4.866432,100.715381,0,0,0.25,0.25
PKG,Pulau Pangkor Airport,small_airport,Pangkor Island,MY,4.244719982147217,100.5530014038086,0,0,0.25,0.25
MPM,Maputo Airport,large_airport,Maputo,MZ,-25.920799,32.572601,15,15,2.0,3.901203695250136
APL,Nampula Airport,large_airport,Nampula,MZ,-15.1056,39.281799,7,7,2.0,3.4259027714376016
BEW,Beira International Airport,large_airport,Beira,MZ,-19.7964,34.9076,6,6,2.0,3.3343383879236432
TET,Tete Airport,large_airport,Tete,MZ,-16.104799,33.640202,6,6,2.0,3.3343383879236432
POL,Pemba Airport,medium_airport,Pemba,MZ,-12.993302,40.524867,6,6,1.0,2.3343383879236432
INH,Inhambane Airport,medium_airport,Inhambane,MZ,-23.8764,35.408501,3,3,1.0,1.950601847625068
UEL,Quelimane Airport,medium_airport,Quelimane,MZ,-17.855499267578125,36.86909866333008,3,3,1.0,1.950601847625068
VNX,Vilankulo Airport,medium_airport,Vilanculo,MZ,-22.018400192260746,35.31330108642578,3,3,1.0,1.950601847625068
VXC,Lichinga Airport,medium_airport,Lichinga,MZ,-13.274,35.2663,2,2,1.0,1.7533341408009897
VPY,Chimoio Airport,medium_airport,Chimoio,MZ,-19.15130043029785,33.42900085449219,1,1,1.0,1.4753009238125339
BCW,Benguera Island Airport,medium_airport,Benguera Island,MZ,-21.8533,35.438301,0,0,1.0,1.0
BZB,Bazaruto Island Airport,medium_airport,Bazaruto Island,MZ,-21.5411,35.4729,0,0,1.0,1.0
MUD,Mueda Airport,medium_airport,Mueda,MZ,-11.6729,39.563099,0,0,1.0,1.0
MZB,Mocímboa da Praia Airport,medium_airport,Mocímboa da Praia,MZ,-11.3618,40.3549,0,0,1.0,1.0
MNC,Nacala International Airport,medium_airport,Nacala,MZ,-14.4882,40.7122,0,0,1.0,1.0
IBL,Indigo Bay Lodge Airport,medium_airport,Bazaruto Island,MZ,-21.708,35.452801,0,0,1.0,1.0
AME,Alto Molocue Airport,small_airport,Alto Molocue,MZ,-15.6102777778,37.6813888889,0,0,0.25,0.25
CMZ,Caia Airport,small_airport,Caia,MZ,-17.8331,35.3341,0,0,0.25,0.25
ANO,Angoche Airport,small_airport,Angoche,MZ,-16.18187,39.945217,0,0,0.25,0.25
FXO,Cuamba Airport,small_airport,Cuamba,MZ,-14.815,36.529999,0,0,0.25,0.25
IHC,Inhaca Airport,small_airport,Inhaca,MZ,-25.9971446991,32.9293518066,0,0,0.25,0.25
IBO,Ibo Airport,small_airport,Ibo,MZ,-12.350174,40.602297,0,0,0.25,0.25
LFB,Lumbo Airport,small_airport,Lumbo,MZ,-15.0331,40.6717,0,0,0.25,0.25
PDD,Ponta do Ouro Airport,small_airport,Ponta do Ouro,MZ,-26.826913,32.838444,0,0,0.25,0.25
VJB,Xai-Xai Chongoene Airport,small_airport,Xai-Xai,MZ,-24.892909,33.753024,0,0,0.25,0.25
IMG,Inhaminga Airport,small_airport,Inhaminga,MZ,-18.41,35.0045,0,0,0.25,0.25
INE,Chinde Airport,small_airport,Chinde,MZ,-18.59,36.4489,0,0,0.25,0.25
LBM,Luabo Airport,small_airport,Luabo,MZ,-18.4139,36.1068,0,0,0.25,0.25
LMZ,Palma Airport,small_airport,Palma,MZ,-10.7506,40.4702,0,0,0.25,0.25
MJS,Maganja da Costa Airport,small_airport,Maganja,MZ,-17.3087,37.5,0,0,0.25,0.25
MTU,Montepuez Airport,small_airport,Montepuez,MZ,-13.121899604797363,39.05279922485352,0,0,0.25,0.25
NTC,Paradise Island Airport,small_airport,Santa Carolina,MZ,-21.614999771118,35.338001251221,0,0,0.25,0.25
TGS,Chokwé Airport,small_airport,Chokwé,MZ,-24.52059936523437,32.965301513671875,0,0,0.25,0.25
NND,Nangade Airport,small_airport,Nangade,MZ,-11.073,39.68,0,0,0.25,0.25
PEB,Pebane Airport,small_airport,Pebane,MZ,-17.27276,38.18073,0,0,0.25,0.25
RRM,Marromeu Airport,small_airport,Marromeu,MZ,-18.319259,35.949501,0,0,0.25,0.25
VJQ,Gurue Airport,small_airport,Gurue,MZ,-15.5062,36.9904,0,0,0.25,0.25
NOU,La Tontouta International Airport,large_airport,Nouméa (La Tontouta),NC,-22.014601,166.212997,9,9,2.0,3.5789154923387745
GEA,Nouméa Magenta Airport,medium_airport,Nouméa,NC,-22.25812,166.472783,8,9,1.0,2.536771286075644
LIF,Lifou Airport,medium_airport,Lifou,NC,-20.774563,167.239328,3,3,1.0,1.950601847625068
TGJ,Tiga Airport,medium_airport,Tiga,NC,-21.096407,167.80379,2,2,1.0,1.7533341408009897
UVE,Ouvéa Airport,medium_airport,Ouvéa,NC,-20.640932,166.573024,2,2,1.0,1.7533341408009897
KNQ,Koné Airport,medium_airport,Koné,NC,-21.053551,164.838768,1,1,1.0,1.4753009238125339
ILP,Île des Pins Airport,medium_airport,Île des Pins,NC,-22.58889961242676,167.45599365234375,1,1,1.0,1.4753009238125339
MEE,Maré Airport,medium_airport,Maré,NC,-21.482438,168.038465,1,1,1.0,1.4753009238125339
TOU,Touho Airport,medium_airport,Touho,NC,-20.790127,165.259524,1,1,1.0,1.4753009238125339
KOC,Koumac Airport,small_airport,Koumac,NC,-20.546323,164.255648,2,2,0.25,1.0033341408009897
BMY,Île Art - Waala Airport,small_airport,Waala,NC,-19.720521,163.661077,2,1,0.25,0.8874869670557998
PUV,Poum / Malabou Airport,small_airport,Malabou,NC,-20.289155,164.09935,0,0,0.25,0.25
PDC,Mueo Airport,small_airport,Népoui,NC,-21.316456,164.999399,0,0,0.25,0.25
NIM,Diori Hamani International Airport,large_airport,Niamey,NE,13.4815,2.18361,8,9,2.0,3.536771286075644
MFQ,Maradi Airport,medium_airport,Maradi,NE,13.5025,7.12675,0,0,1.0,1.0
THZ,Tahoua Airport,medium_airport,Tahoua,NE,14.8757,5.26536,0,0,1.0,1.0
AJY,Mano Dayak International Airport,medium_airport,Agadez,NE,16.966,8.00011,0,0,1.0,1.0
ZND,Zinder Airport,medium_airport,Zinder,NE,13.779000282287598,8.983759880065918,0,0,1.0,1.0
RLT,Arlit Airport,small_airport,Arlit,NE,18.7903995514,7.36595010757,0,0,0.25,0.25
NLK,Norfolk Island International Airport,medium_airport,Burnt Pine,NF,-29.041759,167.939474,3,2,1.0,1.8684069697817018
LOS,Murtala Muhammed International Airport,large_airport,Lagos,NG,6.57737,3.32116,43,42,2.0,4.588304458051179
ABV,Nnamdi Azikiwe International Airport,large_airport,Abuja,NG,9.00679,7.26317,25,25,2.0,4.234123340357588
KAN,Mallam Aminu Kano International Airport,large_airport,Kano,NG,12.045613,8.523566,7,7,2.0,3.4259027714376016
ENU,Akanu Ibiam International Airport,large_airport,Enegu,NG,6.473718,7.560463,3,3,2.0,2.9506018476250677
ABB,Asaba International Airport,large_airport,Asaba,NG,6.204167,6.665278,2,2,2.0,2.7533341408009893
PHC,Port Harcourt International Airport,large_airport,Port Harcourt,NG,5.01549,6.94959,2,2,2.0,2.7533341408009893
ILR,General Tunde Idiagbon International Airport,large_airport,Ilorin/Ogbomosho,NG,8.44021,4.49392,1,1,2.0,2.475300923812534
KAD,Kaduna International Airport,large_airport,Kaduna,NG,10.696,7.32011,1,1,2.0,2.475300923812534
SKO,Sadiq Abubakar III International Airport,large_airport,Sokoto,NG,12.915729,5.207547,1,1,2.0,2.475300923812534
BCU,Sir Abubakar Tafawa Balewa Bauchi State International Airport,large_airport,Bauchi,NG,10.482833,9.744,0,0,2.0,2.0
MIU,Maiduguri International Airport,large_airport,Maiduguri,NG,11.854163,13.080702,0,0,2.0,2.0
BNI,Benin Airport,medium_airport,Benin,NG,6.316979885101318,5.599500179290772,2,2,1.0,1.7533341408009897
CBQ,Margaret Ekpo International Airport,medium_airport,Calabar,NG,4.976019859313965,8.347200393676758,2,2,1.0,1.7533341408009897
QOW,Sam Mbakwe International Cargo Airport,medium_airport,Owerri,NG,5.42706,7.20603,2,2,1.0,1.7533341408009897
QRW,Warri Airport,medium_airport,Okpe,NG,5.59821,5.8187,2,2,1.0,1.7533341408009897
QUO,Akwa Ibom International Airport,medium_airport,Uyo,NG,4.8725,8.093,1,1,1.0,1.4753009238125339
GMO,Gombe Lawanti International Airport,medium_airport,Gombe,NG,10.298889,10.9,1,1,1.0,1.4753009238125339
IBA,Ibadan Airport,medium_airport,Ibadan,NG,7.362460136413574,3.97832989692688,1,1,1.0,1.4753009238125339
JOS,Yakubu Gowon Airport,medium_airport,Jos,NG,9.639829635620115,8.869050025939941,1,1,1.0,1.4753009238125339
YOL,Yola Airport,medium_airport,Yola,NG,9.257550239562988,12.430399894714355,1,1,1.0,1.4753009238125339
DKA,Umaru Musa Yar'adua Airport,medium_airport,Katsina,NG,13.0078,7.66045,0,0,1.0,1.0
AKR,Akure Airport,medium_airport,Akure,NG,7.246739864349365,5.3010101318359375,0,0,1.0,1.0
MDI,Makurdi Airport,medium_airport,Makurdi,NG,7.70388,8.61394,0,0,1.0,1.0
MXJ,Minna Airport,medium_airport,Minna,NG,9.652170181274414,6.462259769439697,0,0,1.0,1.0
ZAR,Zaria Airport,medium_airport,Zaria,NG,11.1302,7.68581,0,0,1.0,1.0
PHG,Port Harcourt City Airport / Port Harcourt Air Force Base,medium_airport,Port Harcourt,NG,4.846111,7.021389,0,0,1.0,1.0
MGA,Augusto C. Sandino (Managua) International Airport,large_airport,Managua,NI,12.1415,-86.168198,8,8,2.0,3.5066682816019794
BEF,Bluefields Airport,medium_airport,Bluefields,NI,11.991,-83.774101,0,0,1.0,1.0
PUZ,Puerto Cabezas Airport,medium_airport,Puerto Cabezas,NI,14.047200202941896,-83.38670349121094,0,0,1.0,1.0
BZA,San Pedro Airport,small_airport,Bonanza,NI,14.031524,-84.624311,0,0,0.25,0.25
ECI,Costa Esmeralda Airport,small_airport,Tola,NI,11.427542,-86.033361,0,0,0.25,0.25
RNI,Corn Island Airport,small_airport,Corn Island,NI,12.174785,-83.059445,0,0,0.25,0.25
RFS,Rosita Airport,small_airport,La Rosita,NI,13.889699935913086,-84.40889739990234,0,0,0.25,0.25
NCR,San Carlos Airport,small_airport,San Carlos,NI,11.13556,-84.768727,0,0,0.25,0.25
SIU,Siuna,small_airport,Siuna,NI,13.727222,-84.777779,0,0,0.25,0.25
WSP,Waspam Airport,small_airport,Waspam,NI,14.7392,-83.969398,0,0,0.25,0.25
AMS,Amsterdam Airport Schiphol,large_airport,Amsterdam,NL,52.308601,4.76389,232,231,2.0,5.736626059045226
EIN,Eindhoven Airport,large_airport,Eindhoven,NL,51.4500999451,5.37452983856,62,61,2.0,4.836435143426639
RTM,Rotterdam The Hague Airport,large_airport,Rotterdam,NL,51.956902,4.43722,29,29,2.0,4.332249633139764
MST,Maastricht Aachen Airport,large_airport,Maastricht,NL,50.911087,5.769401,10,9,2.0,3.617039564260504
GRQ,Groningen Airport Eelde,large_airport,Groningen,NL,53.119107,6.577652,5,6,2.0,3.27267811599274
GLZ,Gilze Rijen Air Base,medium_airport,Rijen,NL,51.567402,4.93183,0,0,1.0,1.0
DHR,De Kooy Airfield / Den Helder Naval Air Station,medium_airport,Den Helder,NL,52.923401,4.78062,0,0,1.0,1.0
LEY,Lelystad Airport,medium_airport,Lelystad,NL,52.453188,5.514622,0,0,1.0,1.0
LWR,Leeuwarden Air Base,medium_airport,Leeuwarden,NL,53.22859954833984,5.760560035705566,0,0,1.0,1.0
ENS,Twente Airport,medium_airport,Enschede,NL,52.275833,6.889167,0,0,1.0,1.0
UDE,Volkel Air Base,medium_airport,Uden,NL,51.657222,5.707778,0,0,1.0,1.0
WOE,Woensdrecht Air Base,medium_airport,Hoogerheide,NL,51.4491,4.34203,0,0,1.0,1.0
OSL,Oslo-Gardermoen International Airport,large_airport,Oslo (Gardermoen),NO,60.193901,11.1004,104,104,2.0,5.191287097250873
BGO,"Bergen Airport, Flesland",large_airport,Bergen,NO,60.2934,5.21814,49,49,2.0,4.682530060865014
SVG,"Stavanger Airport, Sola",large_airport,Stavanger,NO,58.876701,5.63778,37,35,2.0,4.478897017735157
TRD,"Trondheim Airport, Værnes",large_airport,Trondheim,NO,63.457802,10.924,31,30,2.0,4.367433562401361
TRF,"Sandefjord Airport, Torp",large_airport,Sandefjord(Torp),NO,59.186699,10.2586,30,30,2.0,4.354734083075529
TOS,Tromsø Airport,large_airport,Tromsø,NO,69.683296,18.9189,20,20,2.0,4.0876725287246325
BOO,Bodø Airport,large_airport,Bodø,NO,67.269203,14.3653,15,14,2.0,3.8827641177822585
AES,Ålesund Airport,large_airport,Ålesund,NO,62.560443,6.110845,10,10,2.0,3.644271044204597
KRS,Kristiansand Airport,large_airport,Kristiansand(Kjevik),NO,58.204201,8.08537,8,8,2.0,3.5066682816019794
EVE,Harstad/Narvik Airport,large_airport,Evenes,NO,68.491302,16.678101,7,7,2.0,3.4259027714376016
HAU,"Haugesund Airport, Karmøy",medium_airport,Karmøy,NO,59.345299,5.20836,10,10,1.0,2.644271044204597
HFT,Hammerfest Airport,medium_airport,Hammerfest,NO,70.679703,23.6686,7,9,1.0,2.48965807181309
VDS,Vadsø Airport,medium_airport,Vadsø,NO,70.0653,29.8447,7,7,1.0,2.4259027714376016
ALF,Alta Airport,medium_airport,Alta,NO,69.976097,23.3717,7,6,1.0,2.3877509449734524
KSU,"Kristiansund Airport, Kvernberget",medium_airport,Kvernberget,NO,63.111801,7.82452,6,7,1.0,2.372490214387793
MOL,"Molde Airport, Årø",medium_airport,Årø,NO,62.744701,7.2625,6,6,1.0,2.3343383879236432
KKN,"Kirkenes Airport, Høybuktmoen",medium_airport,Kirkenes,NO,69.7258,29.8913,6,5,1.0,2.2902953365444265
BNN,"Brønnøysund Airport, Brønnøy",medium_airport,Brønnøy,NO,65.461098,12.2175,5,5,1.0,2.228635064613523
MEH,Mehamn Airport,medium_airport,Mehamn,NO,71.029701,27.8267,5,5,1.0,2.228635064613523
FRO,Florø Airport,medium_airport,Florø,NO,61.583599090576,5.0247201919556,5,4,1.0,2.176543191243822
MJF,"Mosjøen Airport, Kjærstad",medium_airport,Mosjøen,NO,65.783997,13.2149,5,4,1.0,2.176543191243822
MQN,"Mo i Rana Airport, Røssvoll",medium_airport,Mo i Rana,NO,66.363899230957,14.301400184631,4,5,1.0,2.1557064418959415
SSJ,"Sandnessjøen Airport, Stokka",medium_airport,Alstahaug,NO,65.956802,12.4689,4,5,1.0,2.1557064418959415
BJF,Båtsfjord Airport,medium_airport,Båtsfjord,NO,70.60025,29.692612,5,3,1.0,2.1127878908683333
BVG,Berlevåg Airport,medium_airport,Berlevåg,NO,70.871517,29.034097,4,4,1.0,2.10361456852624
HOV,"Ørsta-Volda Airport, Hovden",medium_airport,Ørsta,NO,62.180000305176,6.0741000175476,4,4,1.0,2.10361456852624
SKN,"Stokmarknes Airport, Skagen",medium_airport,Hadsel,NO,68.578827,15.033417,4,3,1.0,2.0398592681507517
ANX,"Andøya Airport, Andenes",medium_airport,Andenes,NO,69.295193,16.139379,3,4,1.0,2.014357148000556
LKN,Leknes Airport,medium_airport,Leknes,NO,68.152496337891,13.609399795532,3,3,1.0,1.950601847625068
RVK,"Rørvik Airport, Ryum",medium_airport,Rørvik,NO,64.838302612305,11.14610004425,3,3,1.0,1.950601847625068
SVJ,"Svolvær Airport, Helle",medium_airport,Svolvær,NO,68.243301,14.6692,3,3,1.0,1.950601847625068
SRP,"Stord Airport, Sørstokken",medium_airport,Leirvik,NO,59.791901,5.34085,3,3,1.0,1.950601847625068
VAW,"Vardø Airport, Svartnes",medium_airport,Vardø,NO,70.3554,31.044901,3,3,1.0,1.950601847625068
HVG,"Honningsvåg Airport, Valan",medium_airport,Honningsvåg,NO,71.009697,25.983601,3,2,1.0,1.8684069697817018
SOJ,Sørkjosen Airport,medium_airport,Sørkjosen,NO,69.786797,20.9594,2,3,1.0,1.8355290186443556
LYR,"Svalbard Airport, Longyear",medium_airport,Longyearbyen,NO,78.246101,15.4656,2,2,1.0,1.7533341408009897
LKL,"Lakselv Airport, Banak",medium_airport,Lakselv,NO,70.068802,24.973499,1,3,1.0,1.6733429754010898
BDU,Bardufoss Airport,medium_airport,Målselv,NO,69.055801,18.5404,1,1,1.0,1.4753009238125339
OLA,Ørland Airport,medium_airport,Ørland,NO,63.69889831542969,9.604000091552734,1,1,1.0,1.4753009238125339
RRS,Røros Airport,medium_airport,Røros,NO,62.578399658203,11.342300415039,1,1,1.0,1.4753009238125339
SOG,"Sogndal Airport, Haukåsen",small_airport,Sogndal,NO,61.156101,7.13778,4,4,0.25,1.3536145685262402
OSY,Namsos Airport,small_airport,Namsos,NO,64.472198,11.5786,3,3,0.25,1.2006018476250677
FDE,"Førde Airport, Bringeland",small_airport,Førde,NO,61.391102,5.75694,2,3,0.25,1.0855290186443556
HAA,Hasvik Airport,small_airport,Hasvik,NO,70.486702,22.1397,2,2,0.25,1.0033341408009897
RET,Røst Airport,small_airport,Røst,NO,67.526482,12.101575,2,2,0.25,1.0033341408009897
SDN,"Sandane Airport, Anda",small_airport,Sandane,NO,61.830002,6.10583,2,2,0.25,1.0033341408009897
NTB,Notodden Airport,medium_airport,Notodden,NO,59.565071,9.213152,0,0,1.0,1.0
HMR,"Hamar Lufthavn, Stavsberg",small_airport,Hamar,NO,60.8181,11.068,0,0,0.25,0.25
GLL,Gol Airport,small_airport,Klanten flyplass,NO,60.791066,9.048672,0,0,0.25,0.25
VRY,Værøy Heliport,heliport,Værøy,NO,67.654555,12.727257,0,0,0.0,0.0
KTM,Tribhuvan International Airport,large_airport,Kathmandu,NP,27.6966,85.3591,32,32,2.0,4.397605185005586
BWA,Gautam Buddha International Airport,large_airport,Siddharthanagar (Bhairahawa),NP,27.504591,83.414618,1,1,2.0,2.475300923812534
PHH,Pokhara International Airport,large_airport,Pokhara,NP,28.1838,84.0147,0,0,2.0,2.0
JKR,Janakpur Airport,medium_airport,Janakpur,NP,26.708799,85.922401,1,1,1.0,1.4753009238125339
KEP,Nepalgunj Airport,medium_airport,Nepalgunj,NP,28.1036,81.667,1,1,1.0,1.4753009238125339
PKR,Pokhara Domestic Airport,medium_airport,Pokhara,NP,28.200621,83.981203,1,1,1.0,1.4753009238125339
BIR,Biratnagar Airport,medium_airport,Biratnagar,NP,26.48150062561035,87.26399993896484,1,1,1.0,1.4753009238125339
TPJ,Taplejung Airport,medium_airport,Taplejung,NP,27.3509,87.69525,0,0,1.0,1.0
BHR,Bharatpur Airport,small_airport,Bharatpur,NP,27.678101,84.429398,1,1,0.25,0.725300923812534
BDP,Bhadrapur Airport,small_airport,Bhadrapur,NP,26.5708007812,88.07959747310001,1,1,0.25,0.725300923812534
DHI,Dhangarhi Airport,small_airport,Dhangarhi,NP,28.755283,80.583398,1,1,0.25,0.725300923812534
TMI,Tumling Tar Airport,small_airport,Tumling Tar,NP,27.315001,87.193298,1,1,0.25,0.725300923812534
BJH,Bajhang Airport,small_airport,Bajhang,NP,29.539,81.185402,0,0,0.25,0.25
BHP,Bhojpur Airport,small_airport,Bhojpur,NP,27.1474,87.050797,0,0,0.25,0.25
BGL,Baglung Airport,small_airport,Baglung,NP,28.212799,83.666298,0,0,0.25,0.25
BJU,Bajura Airport,small_airport,Bajura,NP,29.502001,81.668999,0,0,0.25,0.25
BIT,Baitadi Airport,small_airport,Baitadi,NP,29.463421,80.548968,0,0,0.25,0.25
DNP,Tulsipur Airport,small_airport,Dang,NP,28.111099,82.294197,0,0,0.25,0.25
DAP,Darchula Airport,small_airport,Darchula,NP,29.668571,80.548199,0,0,0.25,0.25
DOP,Dolpa Airport,small_airport,Dolpa,NP,28.985659,82.818703,0,0,0.25,0.25
SIH,Silgadi Doti Airport,small_airport,Silgadi Doti,NP,29.262226,80.935968,0,0,0.25,0.25
GKH,Palungtar Airport,small_airport,Gorkha,NP,28.0385,84.4664,0,0,0.25,0.25
JIR,Jiri Airport,small_airport,Jiri,NP,27.626313,86.230581,0,0,0.25,0.25
JUM,Jumla Airport,small_airport,Jumla,NP,29.2742,82.193298,0,0,0.25,0.25
JMO,Jomsom Airport,small_airport,Jomsom,NP,28.780426,83.723,0,0,0.25,0.25
LDN,Lamidanda Airport,small_airport,Lamidanda,NP,27.253099,86.669998,0,0,0.25,0.25
LUA,Lukla Airport,small_airport,Lukla,NP,27.686768,86.729479,0,0,0.25,0.25
LTG,Langtang Airport,small_airport,Langtang,NP,28.200000762939453,85.58300018310547,0,0,0.25,0.25
NGX,Manang Airport,small_airport,Ngawal,NP,28.641399,84.089203,0,0,0.25,0.25
MEY,Meghauli Airport,small_airport,Meghauli,NP,27.5774,84.22875,0,0,0.25,0.25
XMG,Mahendranagar Airport,small_airport,Mahendranagar,NP,28.9632,80.147903,0,0,0.25,0.25
PPL,Phaplu Airport,small_airport,Phaplu,NP,27.517752,86.585019,0,0,0.25,0.25
RJB,Rajbiraj Airport,small_airport,Rajbiraj,NP,26.510066,86.733902,0,0,0.25,0.25
RHP,Ramechhap Airport,small_airport,Ramechhap,NP,27.393999,86.061401,0,0,0.25,0.25
RUK,Rukum Chaurjahari Airport,small_airport,Rukumkot,NP,28.627001,82.194021,0,0,0.25,0.25
RPA,Rolpa Airport,small_airport,Rolpa,NP,28.267292,82.756496,0,0,0.25,0.25
RUM,Rumjatar Airport,small_airport,Rumjatar,NP,27.303499,86.5504,0,0,0.25,0.25
SYH,Syangboche Airport,small_airport,Namche Bazaar,NP,27.8112,86.7124,0,0,0.25,0.25
SIF,Simara Airport,small_airport,Simara,NP,27.159803,84.980021,0,0,0.25,0.25
SKH,Surkhet Airport,small_airport,Surkhet,NP,28.586,81.636002,0,0,0.25,0.25
FEB,Sanfebagar Airport,small_airport,Sanfebagar,NP,29.236629,81.215317,0,0,0.25,0.25
IMK,Simikot Airport,small_airport,Simikot,NP,29.9711,81.818901,0,0,0.25,0.25
